url,id,crawled,status,crawlingDate
https://nhadatvui.vn/can-ban-gap-dat-mat-tien-quoc-lo-61-duong-nhua-12m-dien-tich-17053-5m21657517424,1657517424,0,available,
https://nhadatvui.vn/chinh-chu-ban-gap-lo-dat-duong-715-tp-phan-thiet1657517306,1657517306,0,available,
https://nhadatvui.vn/giam-gia-300tr-ban-nhanh-nha-mat-tien-trung-tam-quan-ngu-hanh-son1657516858,1657516858,0,available,
https://nhadatvui.vn/ban-nha-my-dinh-o-to-do-cua-38m2-3-6-ty1657516351,1657516351,0,available,
https://nhadatvui.vn/-tan-binh-hem-4m-77-nhat-chi-mai-4-x-15m-3-lau-chi-6-8-ty1657516140,1657516140,0,available,
https://nhadatvui.vn/nha-o-xa-hoi-dang-nong-hot-tren-thi-truong-bds-hien-nay-ban-dang-muon-tim-hieu-hay-con-thac-mac-gi-thi-lh-ngay-cho-em1657514911,1657514911,0,available,
https://nhadatvui.vn/ban-dat-nen-2-mat-tien-nam-hoa-xuan-b2-61-dt-195m2-gia-8-99-ty1655955372,1655955372,0,available,
https://nhadatvui.vn/hem-dep-vo-truong-toan-3-5-x-13m-nha-dep-chi-5-7-ty-binh-thanh1657514885,1657514885,0,available,
https://nhadatvui.vn/-dat-chinh-chu-full-tho-cu-doi-dien-kcn-ngay-mat-tien-duong-quoc-lo1657514809,1657514809,0,available,
https://nhadatvui.vn/can-ban-dat-biet-thu-duong-cay-tram-q-go-vap-tp-ho-chi-minh1657514700,1657514700,0,available,
https://nhadatvui.vn/sieu-pham-shophouse-cho-muong-lo-nghia-lo1657514691,1657514691,0,available,
https://nhadatvui.vn/dat-nen-tho-cu-100-thanh-phu-ben-tre1657514507,1657514507,0,available,
https://nhadatvui.vn/gio-hang-can-king-crown-infinity-vi-tri-dep-nhat-so-huu-ngay-can-tai-tttp-thu-duc1657514415,1657514415,0,available,
https://nhadatvui.vn/phat-hien-can-shoptel-view-bien-gia-ca-bat-ngo-so-huu-lau-dai-ke-song-can-bien-lien-san-golf-nhanh-tay-so-hua-ngay1657514173,1657514173,0,available,
https://nhadatvui.vn/chinh-chu-ban-nha-5-tang-tran-phu-ha-dong-mat-ngo-rong-kinh-doanh-tot-o-to-qua-nha-gia-6-5-ty-co-thuong-luong1657514011,1657514011,0,available,
https://nhadatvui.vn/2mt-vo-van-ngan-thu-duc-chcc-5-2pn-81m2-gia-7-ty1657513900,1657513900,0,available,
https://nhadatvui.vn/chinh-chu-ban-nha-3-tang-cuc-re-chi-hon-1-ty7-xiu-xiu-tai-nam-hai-trang-cat1657513840,1657513840,0,available,
https://nhadatvui.vn/ban-dat-tho-bao-loc-kdc-biang-village-co-xe-dua-ruoc-xuong-bao-loc-trai-nghiem-1657513771,1657513771,0,available,
https://nhadatvui.vn/nha-pho-no-hau-14m-tia-duong-duong-duc-hien-tay-thanh-tan-phu1657513451,1657513451,0,available,
https://nhadatvui.vn/ban-cap-b3-79-80-khu-b-phuong-trang-gia-chi-4-ty1657513449,1657513449,0,available,
https://nhadatvui.vn/ban-dat-trau-quy-kinh-doanh-vip-112m2-cuu-viet-2-mt-6m-tang-nha-c4-1657513340,1657513340,0,available,
https://nhadatvui.vn/nha-dep-1-lau-nguyen-van-troi-hem-xh-3-5-x-10m-chi-5-8-ty-bot1657513161,1657513161,0,available,
https://nhadatvui.vn/ban-lo-dat-2-mat-tien-tai-kdc-quy-duc-binh-chanh-voi-muc-gia-sieu-hap-dan-va-nhuong-lai-cho-anh-em-dau-tu1657513041,1657513041,0,available,
https://nhadatvui.vn/ban-nha-3-tang-duong-duong-dinh-nghe-son-tra-da-nang-gia-tot1653281116,1653281116,0,available,
https://nhadatvui.vn/du-an-day-tiem-nang-tai-phuc-hung-golden1657512866,1657512866,0,available,
https://nhadatvui.vn/soc-nha-gia-re-tai-trung-tam-hai-chau-chi-con-mot-can-duy-nhat-voi-gia-2-49-ti1657512807,1657512807,0,available,
https://nhadatvui.vn/ban-lo-trung-tam-kdc-quy-duc-binh-chanh-nhung-re-nhat-da-co-so-rieng-va-duoc-phep-xay-dung-tu-do1657512699,1657512699,0,available,
https://nhadatvui.vn/ban-nha-gan-lotte-mart-quan-7-duong-so-451657512466,1657512466,0,available,
